pmid	cid
10511065	10511065.0
10511065	10511065.0
21881565	21881565.0
21881565	21881565.0
26895070	26895070.0
26895070	26895070.0
26141406	26141406.0
26141406	26141406.0
22733538	N/A
17687269	17687269.0
17687269	17687269.0
26469104	N/A
26239729	N/A
7889656	7889656.0
7889656	7889656.0
27190009	N/A
30106365	N/A
19129086	19129086.0
19129086	19129086.0
19030785	19030785.0
19030785	19030785.0
30368523	N/A
18047755	18047755.0
18047755	18047755.0
20538124	20538124.0
20538124	20538124.0
40526606	N/A
25944848	25944848.0
25944848	25944848.0
35873555	N/A
39215891	N/A
35971863	35971863.0
35971863	35971863.0
18473752	18473753.0
18473752	18473753.0
28435225	N/A
26829596	N/A
21455645	21455645.0
21455645	21455645.0
34693928	N/A
32301865	N/A
34693929	N/A
27845419	N/A
25322286	25322286.0
25322286	25322286.0
26075959	N/A
39084859	39084859.0
39084859	39084859.0
18309947	18309947.0
18309947	18309947.0
38560574	N/A
36627267	N/A
39314259	N/A
23159639	N/A
20833111	N/A
22176616	22176616.0
22176616	22176616.0
25060201	5899725.0
25060201	5899725.0
36070248	N/A
28435308	28435308.0
28435308	28435308.0
32531309	N/A
22831980	22831980.0
22831980	22831980.0
25420659	N/A
24929144	24929144.0
24929144	24929144.0
21783417	21783417.0
21783417	21783417.0
28992386	28992386.0
28992386	28992386.0
24667010	24667010.0
24667010	24667010.0
21980041	21980041.0
21980041	21980041.0
12411786	N/A
12411788	12411788.0
12411788	12411788.0
9069453	9069453.0
9069453	9069453.0
17064846	17064846.0
17064846	17064846.0
30237583	N/A
30237584	N/A
31646624	N/A
25846690	25846690.0
25846690	25846690.0
40985517	N/A
20308917	20308917.0
20308917	20308917.0
21685174	21685174.0
21685174	21685174.0
33285053	N/A
19784640	19784640.0
19784640	19784640.0
17032130	17032130.0
17032130	17032130.0
18834373	18834373.0
18834373	18834373.0
27714501	N/A
20505544	N/A
25748439	25748439.0
25748439	25748439.0
15918040	N/A
28730340	N/A
21390311	N/A
20931559	20931559.0
20931559	20931559.0
16638956	16638956.0
16638956	16638956.0
32695278	N/A
25813999	N/A
28664816	N/A
24470513	24470513.0
24470513	24470513.0
19620853	19620853.0
19620853	19620853.0
40002555	40002555.0
40002555	40002555.0
32695297	N/A
23421954	23421954.0
23421954	23421954.0
15590403	13747000.0
15590403	13747000.0
29975559	N/A
18637831	18637831.0
18637831	18637831.0
29615122	N/A
24142869	24142869.0
24142869	24142869.0
20309015	20309015.0
20309015	20309015.0
12968986	12968986.0
12968986	12968986.0
19031075	19031075.0
19031075	19031075.0
32564268	N/A
27747372	N/A
12870705	N/A
28992563	N/A
25846845	N/A
19686464	19686464.0
19686464	19686464.0
30270535	N/A
19620936	19620936.0
19620936	19620936.0
27878474	27878474.0
27878474	27878474.0
38790220	N/A
7693389	7693389.0
7693389	7693389.0
17392730	17392730.0
17392730	17392730.0
17261659	N/A
16868443	16868443.0
16868443	16868443.0
20472929	9986037.0
20472929	9986037.0
18539621	N/A
21357676	21357676.0
21357676	21357676.0
18408560	N/A
35316848	N/A
18408561	N/A
18408563	N/A
18408564	N/A
18408565	N/A
21652606	21652606.0
21652606	21652606.0
23159934	23159934.0
23159934	23159934.0
27911294	N/A
10544257	10544257.0
10544257	10544257.0
24700034	24700034.0
24700034	24700034.0
26928270	N/A
40002704	N/A
16704656	N/A
19883154	19883154.0
19883154	19883154.0
40625301	N/A
37708952	N/A
39576732	39576732.0
39576732	39576732.0
8971426	8971426.0
8971426	8971426.0
20964522	20964522.0
20964522	20964522.0
17851563	N/A
17851566	N/A
12739761	N/A
22144180	22144180.0
22144180	22144180.0
31024313	N/A
32433338	N/A
32433341	N/A
25781442	N/A
31745220	N/A
25257159	25257159.0
25257159	25257159.0
22734028	22734028.0
22734028	22734028.0
38200532	N/A
26371285	N/A
26961113	N/A
27288795	N/A
25224415	25224415.0
25224415	25224415.0
22471906	N/A
21685474	N/A
33350885	N/A
27649261	N/A
39380207	N/A
23061746	23061746.0
23061746	23061746.0
27649267	27649267.0
27649267	27649267.0
32302325	N/A
8807669	8807669.0
8807669	8807669.0
26928377	N/A
16508157	16508157.0
16508157	16508157.0
26830078	N/A
26174719	N/A
31745289	N/A
22045970	424.0
22045970	424.0
26010901	26010901.0
26010901	26010901.0
21947681	21947681.0
21947681	21947681.0
28763429	28763429.0
28763429	28763429.0
23323945	N/A
23127338	N/A
24667440	24667440.0
24667440	24667440.0
27157822	N/A
16835904	N/A
21882181	N/A
38462790	N/A
24503627	24503627.0
24503627	24503627.0
24733007	24733007.0
24733007	24733007.0
12477776	N/A
15197523	N/A
37479763	N/A
21325141	21325141.0
21325141	21325141.0
17950035	N/A
15590749	15590749.0
15590749	15590749.0
27485537	N/A
12445030	12445030.0
12445030	12445030.0
23029095	23029095.0
23029095	23029095.0
30696812	N/A
24143213	24143213.0
24143213	24143213.0
22111602	22111602.0
22111602	22111602.0
22111603	22111603.0
22111603	22111603.0
20833655	N/A
24601977	24601977.0
24601977	24601977.0
20833658	20833658.0
20833658	20833658.0
29844858	N/A
39576955	N/A
22013310	22013310.0
22013310	22013310.0
37610885	N/A
22537608	22537608.0
22537608	22537608.0
11593098	11593098.0
11593098	11593098.0
19129747	19129747.0
19129747	19129747.0
20833683	20833683.0
20833683	20833683.0
20800921	N/A
31090079	N/A
23422377	23422377.0
23422377	23422377.0
12608943	N/A
11756990	11756990.0
11756990	11756990.0
19195327	19195327.0
19195327	19195327.0
24602049	24602049.0
24602049	24602049.0
19654083	19654083.0
19654083	19654083.0
24438215	24438215.0
24438215	24438215.0
38331848	38331848.0
38331848	38331848.0
40297930	N/A
40330700	N/A
19752398	19752398.0
19752398	19752398.0
22668755	N/A
29189588	N/A
18769365	N/A
19523031	19523031.0
19523031	19523031.0
3335642	3335642.0
3335642	3335642.0
28796378	N/A
18212314	18212314.0
18212314	18212314.0
28370399	N/A
15132136	N/A
21325291	3893.0
21325291	3893.0
36988399	N/A
31090166	N/A
22406652	22406652.0
22406652	22406652.0
28960269	28960269.0
28960269	28960269.0
20637200	20637200.0
20637200	20637200.0
36169235	36169235.0
36169235	36169235.0
20637204	20637204.0
20637204	20637204.0
25290263	N/A
15033882	15033882.0
15033882	15033882.0
8742444	8742445.0
8742444	8742445.0
19228205	19228205.0
19228205	19228205.0
27846189	N/A
26568242	N/A
27846195	N/A
22373943	22373943.0
22373943	22373943.0
27452984	27452984.0
27452984	27452984.0
25355835	N/A
16999998	16999998.0
16999998	16999998.0
27747906	27747906.0
27747906	27747906.0
18703939	N/A
21063236	21063236.0
21063236	21063236.0
26994242	N/A
26830411	N/A
26633805	N/A
25224784	25224784.0
25224784	25224784.0
26502740	N/A
16770646	16770646.0
16770646	16770646.0
28763744	N/A
29517409	N/A
11560558	N/A
24077935	24077935.0
24077935	24077935.0
27911795	N/A
27977332	27977332.0
27977332	27977332.0
27977334	N/A
21325430	21325430.0
21325430	21325430.0
22046326	22046326.0
22046326	22046326.0
27977335	N/A
38594174	N/A
12707459	N/A
19719813	19719813.0
19719813	19719813.0
27780742	N/A
26142345	N/A
37611146	37611146.0
37611146	37611146.0
15492764	N/A
32106141	N/A
26044067	26044067.0
26044067	26044067.0
26535588	N/A
24831655	24831655.0
24831655	24831655.0
29451946	N/A
30336686	N/A
23226031	23226031.0
23226031	23226031.0
26306225	N/A
38004402	N/A
11953843	11953843.0
11953843	11953843.0
18474679	18474679.0
18474679	18474679.0
27289271	N/A
35776183	N/A
20833980	N/A
34170561	N/A
23291588	N/A
23291588	N/A
26666695	N/A
39085767	N/A
17196743	17196743.0
17196743	17196743.0
10643148	10643148.0
10643148	10643148.0
25519826	N/A
28403410	28403410.0
28403410	28403410.0
18769620	N/A
18212565	18212565.0
18212565	18212565.0
23226070	N/A
16475872	N/A
39511784	N/A
38430457	N/A
8414970	8414970.0
8414970	8414970.0
26076924	N/A
26666748	N/A
23783165	N/A
16082688	16082688.0
16082688	16082688.0
30762755	N/A
24897286	24897286.0
24897286	24897286.0
24897291	24897291.0
24897291	24897291.0
9103127	9103127.0
9103127	9103127.0
16115483	16115483.0
16115483	16115483.0
21128988	217942.0
21128988	217942.0
21128989	217942.0
21128989	217942.0
25487141	N/A
29288229	N/A
27977511	N/A
24241962	24241962.0
24241962	24241962.0
38004528	N/A
20473659	20473659.0
20473659	20473659.0
30304062	N/A
19687236	19687236.0
19687236	19687236.0
23095111	23095111.0
23095111	23095111.0
19752777	19752777.0
19752777	19752777.0
38004558	N/A
17688403	17688403.0
17688403	17688403.0
40036182	N/A
35710811	N/A
17721180	N/A
21915484	N/A
28272475	28272475.0
28272475	28272475.0
16246623	4968442.0
16246623	4968442.0
26699619	N/A
36333412	N/A
16607077	16607077.0
16607077	16607077.0
35710824	N/A
23127916	N/A
26109805	N/A
20309874	20309874.0
20309874	20309874.0
33089397	N/A
22210422	498217.0
22210422	498217.0
22210424	N/A
22210424	N/A
23521149	N/A
37480318	N/A
41052036	N/A
37873543	N/A
11069321	11069321.0
11069321	11069321.0
18605963	N/A
19818381	19818381.0
19818381	19818381.0
29845393	N/A
19031955	19031955.0
19031955	19031955.0
15787927	N/A
19785625	19785625.0
19785625	19785625.0
17622941	N/A
18245543	18245543.0
18245543	18245543.0
18245544	18245544.0
18245544	18245544.0
19752882	19752882.0
19752882	19752882.0
19752884	19752884.0
19752884	19752884.0
23619509	11020.0
23619509	11020.0
23619510	23619510.0
23619510	23619510.0
27060151	N/A
19752885	19752885.0
19752885	19752885.0
18212800	18212800.0
18212800	18212800.0
27617219	N/A
11888582	11888582.0
11888582	11888582.0
19228618	19228618.0
19228618	19228618.0
20801494	20801494.0
20801494	20801494.0
27092952	N/A
36038616	N/A
15722458	N/A
20801498	16678.0
20801498	16678.0
26863581	N/A
37775332	N/A
37775333	N/A
38889451	N/A
8841196	8841196.0
8841196	8841196.0
12969965	12969965.0
12969965	12969965.0
29550576	29550576.0
29550576	29550576.0
15722487	N/A
31549442	N/A
27027462	N/A
19261446	19261446.0
19261446	19261446.0
37709837	N/A
28502040	N/A
23095326	23095326.0
23095326	23095326.0
11266078	11266078.0
11266078	11266078.0
24274990	24274990.0
24274990	24274990.0
30730287	N/A
11692083	11692083.0
11692083	11692083.0
11692084	11692084.0
11692084	11692084.0
2222133	2222133.0
2222133	2222133.0
25782327	N/A
23652408	23652408.0
23652408	23652408.0
25126975	25052784.0
25126975	25052784.0
20932673	20932673.0
20932673	20932673.0
11757641	11757641.0
11757641	11757641.0
12576843	12576843.0
12576843	12576843.0
27027531	N/A
20965456	20965456.0
20965456	20965456.0
22472784	N/A
29222992	N/A
36890711	N/A
34302046	N/A
23488607	23488607.0
23488607	23488607.0
9562213	9562213.0
9562213	9562213.0
25192553	25192553.0
25192553	25192553.0
10774634	10774634.0
10774634	10774634.0
10774635	10774635.0
10774635	10774635.0
34302059	N/A
10774639	10774639.0
10774639	10774639.0
15525999	15525999.0
15525999	15525999.0
28829817	N/A
8644731	8644732.0
8644731	8644732.0
9103485	9103485.0
9103485	9103485.0
26830973	N/A
23324805	N/A
23324806	23324806.0
23324806	23324806.0
24307847	24307847.0
24307847	24307847.0
23324807	23324807.0
23324807	23324807.0
17918089	N/A
9201806	9201806.0
9201806	9201806.0
27158673	27158673.0
27158673	27158673.0
18540691	N/A
19622037	19622037.0
19622037	19622037.0
22440088	N/A
30992538	N/A
21358749	21358749.0
21358749	21358749.0
20441246	20441246.0
20441246	20441246.0
21358750	21358750.0
21358750	21358750.0
21358751	21358751.0
21358751	21358751.0
32073889	N/A
31320226	N/A
12642465	N/A
31025317	N/A
40560810	N/A
30664875	30664875.0
30664875	30664875.0
27781293	27781293.0
27781293	27781293.0
34990262	N/A
15952058	15952058.0
15952058	15952058.0
29681852	N/A
9103550	9103550.0
9103550	9103550.0
19916993	19916993.0
19916993	19916993.0
37906625	N/A
27486401	N/A
19916996	19916996.0
19916996	19916996.0
24766668	24766668.0
24766668	24766668.0
20048079	20048079.0
20048079	20048079.0
37808344	N/A
16115929	16115929.0
16115929	16115929.0
16115930	16115930.0
16115930	16115930.0
22341855	22341855.0
22341855	22341855.0
17361120	17361120.0
17361120	17361120.0
15952098	15952098.0
15952098	15952098.0
17361124	17361124.0
17361124	17361124.0
17361129	17361129.0
17361129	17361129.0
38824169	N/A
17000685	17000685.0
17000685	17000685.0
26634478	N/A
34957551	N/A
33024248	N/A
27388155	N/A
38791422	N/A
34629889	N/A
21424386	21424386.0
21424386	21424386.0
34629890	N/A
27453700	27453700.0
27453700	27453700.0
37251339	N/A
25323806	N/A
26405151	N/A
19065121	N/A
9726242	N/A
38693155	N/A
26437921	26437921.0
26437921	26437921.0
15591715	N/A
24602923	24602923.0
24602923	24602923.0
17164591	N/A
25585969	N/A
22374717	N/A
15788353	N/A
25618758	25618758.0
25618758	25618758.0
32401749	N/A
15919447	N/A
14707031	N/A
24504666	24504666.0
24504666	24504666.0
22571356	N/A
15526248	N/A
39840108	N/A
17885551	N/A
9333104	9333104.0
9333104	9333104.0
15001971	N/A
20375926	20375926.0
20375926	20375926.0
38562167	N/A
19818876	19818876.0
19818876	19818876.0
25979262	N/A
27388292	N/A
28961156	N/A
25258374	25258374.0
25258374	25258374.0
26438033	26438033.0
26438033	26438033.0
39643544	N/A
17164697	17164697.0
17164697	17164697.0
24668570	24668570.0
24668570	24668570.0
34531744	34531744.0
34531744	34531744.0
21326246	21326246.0
21326246	21326246.0
16214444	16214444.0
16214444	16214444.0
30697902	N/A
16869811	16869811.0
16869811	16869811.0
17885621	17885621.0
17885621	17885621.0
17885628	N/A
20375999	20375999.0
20375999	20375999.0
23652803	23652803.0
23652803	23652803.0
25127363	25127363.0
25127363	25127363.0
20670920	20670920.0
20670920	20670920.0
26339796	N/A
28207573	N/A
23849431	23849431.0
23849431	23849431.0
19392989	19392989.0
19392989	19392989.0
21326313	21326313.0
21326313	21326313.0
39774699	39774699.0
39774699	39774699.0
19589612	19589612.0
19589612	19589612.0
21883387	21883387.0
21883387	21883387.0
12610044	N/A
25717246	N/A
12544511	N/A
17295875	4721348.0
17295875	4721348.0
21391883	21391883.0
21391883	21391883.0
21391884	21391884.0
21391884	21391884.0
29026840	N/A
31058459	N/A
24996380	24996380.0
24996380	24996380.0
24996381	24996381.0
24996381	24996381.0
22735389	N/A
30796320	N/A
16476706	16476706.0
16476706	16476706.0
8612387	8612387.0
8612387	8612387.0
29682213	N/A
22309416	22309416.0
22309416	22309416.0
28469811	N/A
22538805	22538805.0
22538805	22538805.0
26307125	N/A
23816762	23816762.0
23816762	23816762.0
40135234	40135234.0
40135234	40135234.0
19884611	N/A
19458626	19458626.0
19458626	19458626.0
34728519	N/A
16935512	16935512.0
16935512	16935512.0
22735459	N/A
25356900	25356900.0
25356900	25356900.0
21981797	N/A
33548906	N/A
32467566	N/A
31058543	N/A
28371569	N/A
31648372	N/A
20441720	N/A
20441720	N/A
18836089	18836089.0
18836089	18836089.0
28043905	N/A
19327620	19327620.0
19327620	19327620.0
26503813	N/A
26503815	N/A
26503818	N/A
36268685	N/A
11823760	11823760.0
11823760	11823760.0
11823761	11823761.0
11823761	11823761.0
18180754	18180754.0
18180754	18180754.0
27355804	N/A
9497245	9497245.0
9497245	9497245.0
20507294	N/A
21162657	21162657.0
21162657	21162657.0
30075559	N/A
10611371	10611371.0
10611371	10611371.0
1960624	N/A
12544691	N/A
33876659	N/A
26176181	N/A
28273335	28273335.0
28273335	28273335.0
36727491	36727491.0
36727491	36727491.0
29878980	29878980.0
29878980	29878980.0
21195460	21195461.0
21195460	21195461.0
29911750	N/A
18574025	18574025.0
18574025	18574025.0
9661139	N/A
18377430	18377430.0
18377430	18377430.0
32795354	N/A
40331998	N/A
25815774	25815774.0
25815774	25815774.0
16181985	N/A
16378601	16378601.0
16378601	16378601.0
28732143	N/A
3533565	3533565.0
3533565	3533565.0
11954942	11954942.0
11954942	11954942.0
20179710	20179710.0
20179710	20179710.0
17394430	17394430.0
17394430	17394430.0
22047493	22047493.0
22047493	22047493.0
17197830	17197830.0
17197830	17197830.0
24013576	24013576.0
24013576	24013576.0
29846282	N/A
15100686	N/A
9431830	9431831.0
9431830	9431831.0
31058715	N/A
17165084	N/A
39611166	N/A
32893730	N/A
32893731	N/A
17558307	17558307.0
17558307	17558307.0
20212518	20212518.0
20212518	20212518.0
20212519	N/A
26143528	26143528.0
26143528	26143528.0
17558310	17558310.0
17558310	17558310.0
23128882	N/A
18836275	18836275.0
18836275	18836275.0
26667829	N/A
26667830	N/A
15199031	15199031.0
15199031	15199031.0
39578425	N/A
17460029	17460029.0
17460029	17460029.0
22047557	22047557.0
22047557	22047557.0
17853254	17853255.0
17853254	17853255.0
17001291	17001291.0
17001291	17001291.0
14641996	14641996.0
14641996	14641996.0
28535629	N/A
17001295	17001295.0
17001295	17001295.0
17001296	17001296.0
17001296	17001296.0
21228368	21228368.0
21228368	21228368.0
28470102	28470102.0
28470102	28470102.0
28470107	N/A
41020253	N/A
28470111	N/A
32500578	N/A
16182121	N/A
19884907	19884907.0
19884907	19884907.0
38497131	N/A
28470127	28470127.0
28470127	28470127.0
40004467	N/A
40692597	N/A
29027195	N/A
39218044	N/A
15592323	15592323.0
15592323	15592323.0
15592325	15592325.0
15592325	15592325.0
25652102	25652102.0
25652102	25652102.0
15297419	N/A
39054222	N/A
25422735	N/A
38202256	N/A
25389973	25389973.0
25389973	25389973.0
37940132	N/A
26536870	N/A
40659880	N/A
23423913	23423913.0
23423913	23423913.0
39152554	N/A
11496364	11496364.0
11496364	11496364.0
21359536	N/A
23751603	23751603.0
23751603	23751603.0
9857976	9857976.0
9857976	9857976.0
31124411	N/A
19164093	19164093.0
19164093	19164093.0
31124413	N/A
31124414	N/A
31124417	N/A
22211527	22211527.0
22211527	22211527.0
37678026	N/A
27618250	N/A
16116691	16116691.0
16116691	16116691.0
9595868	9595868.0
9595868	9595868.0
26635230	N/A
28339166	N/A
35253216	N/A
20736995	20736995.0
20736995	20736995.0
32173028	N/A
9858029	9858029.0
9858029	9858029.0
27061230	N/A
31484910	N/A
39382000	39382000.0
39382000	39382000.0
28437488	N/A
24308720	24308720.0
24308720	24308720.0
18574320	18574320.0
18574320	18574320.0
16182270	N/A
16182272	N/A
9923584	9923584.0
9923584	9923584.0
23817222	23817222.0
23817222	23817222.0
24308755	24308755.0
24308755	24308755.0
21490707	21490707.0
21490707	21490707.0
26831894	N/A
22735900	22735900.0
22735900	22735900.0
23358500	23358500.0
23358500	23358500.0
26962983	N/A
31616045	N/A
31616047	N/A
18279474	18279474.0
18279474	18279474.0
20376628	20376628.0
20376628	20376628.0
20376629	20376629.0
20376629	20376629.0
29781049	29781049.0
29781049	29781049.0
26799162	N/A
28044353	N/A
27454530	N/A
38497347	N/A
18050121	18050121.0
18050121	18050121.0
22015057	22015057.0
22015057	22015057.0
22801493	22801493.0
22801493	22801493.0
38661209	N/A
26373210	N/A
23981149	N/A
22506592	22506592.0
22506592	22506592.0
20016225	20016225.0
20016225	20016225.0
21163112	21163112.0
21163112	21163112.0
11037801	11037801.0
11037801	11037801.0
11037806	11037806.0
11037806	11037806.0
22015088	22015088.0
22015088	22015088.0
12151923	12151923.0
12151923	12151923.0
12545140	12545140.0
12545140	12545140.0
15625333	15625333.0
15625333	15625333.0
21851254	21851254.0
21851254	21851254.0
10710136	10710136.0
10710136	10710136.0
11988088	N/A
11988088	N/A
18443386	N/A
8285309	8285309.0
8285309	8285309.0
18050183	18050183.0
18050183	18050183.0
16542858	16542858.0
16542858	16542858.0
27356304	N/A
25881752	N/A
16870553	N/A
21654688	21654688.0
21654688	21654688.0
11037857	11037857.0
11037857	11037857.0
38071464	N/A
30829738	N/A
26111149	N/A
26242222	26242222.0
26242222	26242222.0
26111150	N/A
26111152	N/A
36891827	N/A
12610741	N/A
28306618	28306618.0
28306618	28306618.0
23686330	20645258.0
23686330	20645258.0
21228733	4072877.0
21228733	4072877.0
21228734	4582759.0
21228734	4582759.0
12152005	N/A
12152006	N/A
25521355	25521355.0
25521355	25521355.0
25521356	25521356.0
25521356	25521356.0
20638924	20638924.0
20638924	20638924.0
25521358	25521358.0
25521358	25521358.0
10448083	10448083.0
10448083	10448083.0
16772309	16772309.0
16772309	16772309.0
30207196	N/A
40332508	N/A
21097692	N/A
23555300	23555300.0
23555300	23555300.0
19786980	19786981.0
19786980	19786981.0
21392617	21392617.0
21392617	21392617.0
21916909	21916909.0
21916909	21916909.0
21851379	21851379.0
21851379	21851379.0
40365305	N/A
19590397	19590397.0
19590397	19590397.0
29256966	29256966.0
29256966	29256966.0
35187976	N/A
21458191	N/A
18443548	N/A
40430876	40430876.0
40430876	40430876.0
18312490	18312490.0
18312490	18312490.0
24702251	24702251.0
24702251	24702251.0
36662574	N/A
21753138	21753138.0
21753138	21753138.0
21261619	21261619.0
21261619	21261619.0
27749688	N/A
11595069	11595069.0
11595069	11595069.0
9399616	9399616.0
9399616	9399616.0
24014145	24014145.0
24014145	24014145.0
30371142	N/A
24440142	24440142.0
24440142	24440142.0
21392722	21392722.0
21392722	21392722.0
24898899	24898899.0
24898899	24898899.0
24407380	24407380.0
24407380	24407380.0
4386139	4386139.0
4386139	4386139.0
39677280	N/A
16969059	16969059.0
16969059	16969059.0
19033450	19033450.0
19033450	19033450.0
39906671	N/A
26930544	N/A
41020786	41020786.0
41020786	41020786.0
17460606	17460606.0
17460606	17460606.0
17460607	17460607.0
17460607	17460607.0
17460608	17460608.0
17460608	17460608.0
26307969	N/A
26799497	N/A
12414349	N/A
9399694	9399694.0
9399694	9399694.0
26307985	N/A
18247058	18247058.0
18247058	18247058.0
21261721	21261721.0
21261721	21261721.0
27749787	N/A
22179231	N/A
22179231	N/A
10481059	10481059.0
10481059	10481059.0
38628775	N/A
37940651	N/A
37318060	N/A
25587129	25587129.0
25587129	25587129.0
9334205	9334206.0
9334205	9334206.0
24997317	24997317.0
24997317	24997317.0
21491142	21491142.0
21491142	21491142.0
22310351	22310351.0
22310351	22310351.0
40529360	N/A
22310352	22310352.0
22310352	22310352.0
22310353	22310353.0
22310353	22310353.0
28929491	N/A
23588304	23588304.0
23588304	23588304.0
36728273	N/A
23588310	23588310.0
23588310	23588310.0
23588312	23588312.0
23588312	23588312.0
23588314	23588314.0
23588314	23588314.0
22015451	22015451.0
22015451	22015451.0
8941024	8941024.0
8941024	8941024.0
8941025	8941025.0
8941025	8941025.0
31124962	N/A
15166949	15166949.0
15166949	15166949.0
23588332	23588332.0
23588332	23588332.0
38956524	N/A
31649263	N/A
39185906	39185906.0
39185906	39185906.0
26177012	N/A
12709367	N/A
16772608	16772608.0
16772608	16772608.0
38596098	N/A
18443790	18443790.0
18443790	18443790.0
18509327	18509327.0
18509327	18509327.0
17460754	17460754.0
17460754	17460754.0
31649299	N/A
35122707	N/A
11791895	11791895.0
11791895	11791895.0
38071832	N/A
10579481	10579481.0
10579481	10579481.0
11791898	11791898.0
11791898	11791898.0
21196316	21196316.0
21196316	21196316.0
37449247	N/A
22736425	22736425.0
22736425	22736425.0
23686699	61351.0
23686699	61351.0
22277678	22277678.0
22277678	22277678.0
26799664	N/A
18214456	18214456.0
18214456	18214456.0
16543290	16543290.0
16543290	16543290.0
22441531	22441531.0
22441531	22441531.0
21327421	N/A
20442691	20442691.0
20442691	20442691.0
22965830	22965830.0
22965830	22965830.0
25554506	N/A
24637014	24637014.0
24637014	24637014.0
31190621	N/A
27422302	27422302.0
27422302	27422302.0
10579557	10579557.0
10579557	10579557.0
33910375	N/A
19000940	19000940.0
19000940	19000940.0
26766959	N/A
24145522	24145522.0
24145522	24145522.0
28601971	28601971.0
28601971	28601971.0
38137466	38137466.0
38137466	38137466.0
27225724	N/A
29748862	N/A
29748863	N/A
11824767	11824767.0
11824767	11824767.0
11595402	11595402.0
11595402	11595402.0
25816720	25816720.0
25816720	25816720.0
16969362	16969362.0
16969362	16969362.0
38137494	N/A
16871067	N/A
17264302	17264302.0
17264302	17264302.0
23097010	23097010.0
23097010	23097010.0
17329852	N/A
25882300	25882300.0
25882300	25882300.0
22310591	22310591.0
22310591	22310591.0
25456329	25456329.0
25456329	25456329.0
22048466	22048466.0
22048466	22048466.0
33124053	N/A
27160286	N/A
20803296	20803296.0
20803296	20803296.0
20573926	N/A
15265511	N/A
25685741	N/A
21917426	N/A
36630266	N/A
27488001	N/A
8220422	8220422.0
8220422	8220422.0
8220423	8220423.0
8220423	8220423.0
31059723	N/A
16609067	16609067.0
16609067	16609067.0
17559344	17559344.0
17559344	17559344.0
21393201	21393201.0
21393201	21393201.0
17559346	17559346.0
17559346	17559346.0
17559347	17559347.0
17559347	17559347.0
22703928	22703928.0
22703928	22703928.0
17329985	N/A
27160388	N/A
26996548	26996548.0
26996548	26996548.0
21786436	21786436.0
21786436	21786436.0
17329992	17329992.0
17329992	17329992.0
23490377	23490377.0
23490377	23490377.0
29650764	N/A
17329996	N/A
17329997	N/A
25096017	25096017.0
25096017	25096017.0
26996562	N/A
19394386	19394386.0
19394386	19394386.0
29650774	N/A
11857751	11857751.0
11857751	11857751.0
30273369	N/A
17723226	17723226.0
17723226	17723226.0
23555934	23555934.0
23555934	23555934.0
10022751	10022751.0
10022751	10022751.0
12709726	12709726.0
12709726	12709726.0
10022755	10022755.0
10022755	10022755.0
25751398	N/A
27160424	27160424.0
27160424	27160424.0
21589866	21589866.0
21589866	21589866.0
21688171	N/A
29781872	29781872.0
29781872	29781872.0
12873589	N/A
16084854	16084854.0
16084854	16084854.0
15855489	15855489.0
15855489	15855489.0
27520898	N/A
27193222	N/A
38203276	N/A
34369424	N/A
34369425	N/A
28340122	N/A
32173978	N/A
29454235	N/A
33386398	N/A
21360545	21360545.0
21360545	21360545.0
27488176	N/A
19034036	19034036.0
19034036	19034036.0
18182069	N/A
32468916	N/A
39350200	N/A
21622719	21622719.0
21622719	21622719.0
23621569	23621569.0
23621569	23621569.0
24080325	24080325.0
24080325	24080325.0
18214865	18214865.0
18214865	18214865.0
34959317	N/A
12185559	N/A
29061081	29061081.0
29061081	29061081.0
26439641	26439641.0
26439641	26439641.0
29061086	29061086.0
29061086	29061086.0
38203360	N/A
9138151	9138151.0
9138151	9138151.0
21819368	21819368.0
21819368	21819368.0
39940086	N/A
39612420	N/A
39055374	N/A
16707601	N/A
30371861	N/A
26406933	26406933.0
26406933	26406933.0
23752739	23752739.0
23752739	23752739.0
21327909	21327909.0
21327909	21327909.0
39350313	N/A
16871470	N/A
40398900	40398900.0
40398900	40398900.0
10580024	10580024.0
10580024	10580024.0
24637499	24637499.0
24637499	24637499.0
28930109	N/A
24113216	24113216.0
24113216	24113216.0
19361869	19361869.0
19361869	19361869.0
16019535	N/A
32731218	N/A
16609362	16609362.0
16609362	16609362.0
16609363	16609363.0
16609363	16609363.0
23588952	23588952.0
23588952	23588952.0
19361884	19361884.0
19361884	19361884.0
38269022	N/A
15888487	N/A
12054632	N/A
24080498	24080498.0
24080498	24080498.0
22179955	22179955.0
22179955	22179955.0
24703092	24703092.0
24703092	24703092.0
33058932	N/A
10612851	10612851.0
10612851	10612851.0
23949431	23949431.0
23949431	23949431.0
22212731	22212731.0
22212731	22212731.0
22212732	22212732.0
22212732	22212732.0
38629502	N/A
9039999	9040000.0
9039999	9040000.0
27488389	N/A
20639878	N/A
21819538	21819538.0
21819538	21819538.0
33124499	N/A
31846553	N/A
23720091	N/A
27717793	N/A
29683873	N/A
33124517	N/A
25850030	N/A
28340402	N/A
23982262	23982262.0
23982262	23982262.0
16675000	16675000.0
16675000	16675000.0
26898617	N/A
16380089	16380089.0
16380089	16380089.0
24703164	24703164.0
24703164	24703164.0
22999230	N/A
18346175	18346175.0
18346175	18346175.0
18346178	18346178.0
18346178	18346178.0
21393610	21393611.0
21393610	21393611.0
23490763	23490763.0
23490763	23490763.0
20574415	20574415.0
